miniWiper Concatenated Data File
Logger:             5958-292374
Concatenation Date: 2019Jun14 16:04:02 EDT
Wipe Type: 1 Scrub: 0 Angle: 45 (deg)
Timeout: 10 (second)  Threshold: 200 (mA)


            Unix Timestamp,               UTC_Date_&_Time,         Eastern Standard Time,       Battery,   Temperature,  Wipes Completed,     Wipe Time,  Forward Start Current,  Average Current,  Reverse Start Current,  Final Current,  Source Resistance
                  (Second),                        (none),                        (none),        (Volt),       (deg C),           (none),      (second),                   (mA),             (mA),                   (mA),           (mA),              (Ohm)
                1548820800,           2019-01-30 04:00:00,           2019-01-29 23:00:00,      3.410000,     10.711000,             1225,           5.7,                   86.7,             72.0,                   86.7,          205.0,                1.2
                1548828000,           2019-01-30 06:00:00,           2019-01-30 01:00:00,      3.410000,     10.711000,             1226,           5.8,                   85.7,             74.2,                   85.7,          225.8,                1.2
                1548835200,           2019-01-30 08:00:00,           2019-01-30 03:00:00,      3.360000,     10.190000,             1227,           5.7,                   92.7,             72.1,                   92.7,          215.3,                1.0
                1548842400,           2019-01-30 10:00:00,           2019-01-30 05:00:00,      3.400000,     10.450000,             1228,           5.7,                   86.7,             72.2,                   86.7,          207.4,                1.2
                1548849600,           2019-01-30 12:00:00,           2019-01-30 07:00:00,      3.410000,     10.972000,             1229,           5.8,                   84.6,             73.3,                   84.6,          231.3,                1.2
                1548856800,           2019-01-30 14:00:00,           2019-01-30 09:00:00,      3.410000,     11.232000,             1230,           5.7,                   86.1,             71.1,                   86.1,          220.4,                1.2
                1548864000,           2019-01-30 16:00:00,           2019-01-30 11:00:00,      3.410000,     10.972000,             1231,           5.8,                   84.3,             73.0,                   84.3,          235.6,                1.2
                1548871200,           2019-01-30 18:00:00,           2019-01-30 13:00:00,      3.410000,     10.450000,             1232,           5.7,                   85.7,             71.6,                   85.7,          218.1,                1.2
                1548878400,           2019-01-30 20:00:00,           2019-01-30 15:00:00,      3.410000,     10.972000,             1233,           5.8,                   85.2,             74.2,                   85.2,          229.3,                1.2
                1548885600,           2019-01-30 22:00:00,           2019-01-30 17:00:00,      3.360000,      9.929000,             1234,           5.7,                   90.3,             71.8,                   90.3,          221.6,                1.0
